START2_OP020_V_1angle,START2_OP020_V_1torque,START2_OP020_V_2angle,START2_OP020_V_2torque,START2_OP040_Vision_cosseprog,START2_OP050_Vision_paliermodel,START2_OP050_Vision_palierpresencedouille,START2_OP060_Vision_tirantcouleur,START2_OP070_V_1angle,START2_OP070_V_1prog,START2_OP070_V_1torque,START2_OP070_V_2angle,START2_OP070_V_2prog,START2_OP070_V_2torque,START2_OP080_Vision_rondelleprog,START2_OP090_MaxMidForceLimit,START2_OP090_MinMidForceLimit,START2_OP090_SnapRingFinalStroke,START2_OP090_SnapRingMidPointForce,START2_OP090_SnapRingPeakForce,START2_OP090_StartLinePeakForce,START2_OP100_Capuchon_insertionmesure,START2_OP110_Vissage_M8angle,START2_OP110_Vissage_M8prog,START2_OP110_Vissage_M8torque,START2_OP120_RodageI_mesure,START2_OP120_RodageU_mesure
32.6,3.76,31.9,3.77,70.0,2.0,1.0,1.0,145.4,7.0,6.42,147.9,7.0,6.42,7.0,140.0,50.0,11.57,94.78,136.75,23.07,0.41,12.3,1.0,12.15,112.45,11.97
31.4,3.78,43.3,3.79,1000.0,2.0,1.0,1.0,137.8,7.0,6.42,159.6,7.0,6.43,10.0,140.0,50.0,11.75,83.33,149.1,27.11,0.59,16.0,1.0,12.23,116.19,11.97
41.7,3.75,45.8,3.75,300.0,1.0,1.0,2.0,99.5,8.0,6.62,110.1,8.0,6.6,3.0,140.0,50.0,11.86,85.08,209.36,26.75,0.55,31.1,2.0,9.56,145.22,11.97
54.8,3.78,50.4,3.79,3.0,1.0,1.0,2.0,103.9,8.0,6.64,109.3,8.0,6.61,3.0,140.0,50.0,11.8,108.61,181.71,39.36,0.53,32.2,2.0,9.5,143.33,11.97
35.2,3.78,39.5,3.75,1300.0,2.0,1.0,1.0,130.5,7.0,6.4,151.3,7.0,6.4,13.0,140.0,50.0,11.8,68.29,152.53,18.68,0.23,18.7,1.0,12.12,120.12,11.97
35.4,3.77,24.6,3.77,1300.0,2.0,1.0,1.0,145.0,7.0,6.44,168.1,7.0,6.43,13.0,140.0,50.0,11.76,116.01,182.72,30.84,0.23,13.1,1.0,12.17,118.58,11.97
29.6,3.78,34.7,3.77,1000.0,2.0,1.0,1.0,145.5,7.0,6.44,153.6,7.0,6.42,10.0,150.0,50.0,11.49,98.27,199.05,70.2,0.59,11.3,1.0,12.18,125.44,11.97
27.1,3.83,39.9,3.78,1300.0,2.0,1.0,1.0,148.9,7.0,6.41,145.5,7.0,6.41,13.0,140.0,50.0,12.48,69.12,103.7,11.47,0.23,13.7,1.0,12.21,124.72,11.97
32.9,3.78,39.8,3.79,700.0,2.0,1.0,1.0,154.7,7.0,6.42,170.2,7.0,6.42,7.0,140.0,50.0,11.5,63.52,137.53,37.62,0.41,21.4,1.0,12.18,111.96,11.97
38.0,3.76,46.4,3.78,1000.0,2.0,1.0,1.0,131.9,7.0,6.42,138.4,7.0,6.41,10.0,150.0,50.0,11.5,99.47,191.33,57.89,0.59,18.3,1.0,12.16,124.12,11.97
40.5,3.79,43.4,3.78,1300.0,2.0,1.0,1.0,147.4,7.0,6.42,168.7,7.0,6.42,13.0,140.0,50.0,11.82,86.84,214.26,22.88,0.23,13.4,1.0,12.21,119.85,11.97
30.0,3.81,40.4,3.76,1000.0,2.0,1.0,1.0,137.9,7.0,6.41,151.6,7.0,6.42,10.0,140.0,50.0,11.91,90.06,215.85,30.08,0.6,24.0,1.0,12.16,119.28,11.97
47.5,3.77,52.5,3.77,300.0,1.0,1.0,2.0,95.7,8.0,6.63,99.7,8.0,6.61,3.0,140.0,50.0,11.87,88.97,201.91,28.62,0.54,32.6,2.0,9.54,142.87,11.97
28.2,3.81,32.6,3.77,700.0,2.0,1.0,1.0,155.1,7.0,6.43,151.6,7.0,6.41,7.0,140.0,50.0,11.59,89.99,135.62,27.81,0.41,19.6,1.0,12.17,121.52,11.97
28.9,3.79,37.7,3.8,700.0,2.0,1.0,1.0,171.4,7.0,6.42,175.1,7.0,6.42,7.0,140.0,50.0,11.55,64.41,132.08,21.14,0.41,12.5,1.0,12.05,110.84,11.97
32.4,3.75,32.9,3.79,700.0,2.0,1.0,1.0,146.6,7.0,6.44,171.3,7.0,6.4,7.0,140.0,50.0,11.53,66.32,147.5,50.53,0.41,14.5,1.0,12.17,112.9,11.97
42.4,3.79,34.7,3.77,1300.0,2.0,1.0,1.0,144.6,7.0,6.4,150.7,7.0,6.43,13.0,140.0,50.0,12.12,68.43,169.9,16.62,0.23,9.3,1.0,12.27,125.91,11.97
45.8,3.77,50.2,3.77,300.0,1.0,1.0,2.0,103.7,8.0,6.63,111.3,8.0,6.61,3.0,140.0,50.0,11.78,73.02,173.81,18.98,0.55,32.6,2.0,9.61,132.83,11.97
45.8,3.76,29.6,3.76,1300.0,2.0,1.0,1.0,148.7,7.0,6.42,161.8,7.0,6.41,13.0,140.0,50.0,11.69,82.8,167.57,24.61,0.23,16.9,1.0,12.19,114.55,11.97
35.0,3.78,34.9,3.79,300.0,1.0,1.0,2.0,104.7,8.0,6.62,111.8,8.0,6.6,3.0,140.0,50.0,11.45,89.79,190.73,22.19,0.54,34.4,2.0,9.6,125.57,11.98
33.8,3.77,33.0,3.79,1000.0,2.0,1.0,1.0,154.1,7.0,6.42,127.5,7.0,6.4,10.0,140.0,50.0,11.6,63.78,124.61,22.89,0.59,16.0,1.0,12.12,121.85,11.97
41.1,3.79,31.8,3.8,1300.0,2.0,1.0,1.0,135.9,7.0,6.42,152.3,7.0,6.4,13.0,140.0,50.0,11.75,86.46,184.59,22.23,0.23,18.1,1.0,12.14,122.12,11.97
39.6,3.77,30.4,3.77,1000.0,2.0,1.0,1.0,145.7,7.0,6.4,123.9,7.0,6.42,10.0,140.0,50.0,11.85,93.87,209.3,38.58,0.6,20.3,1.0,12.16,121.32,11.97
43.3,3.77,31.2,3.77,700.0,2.0,1.0,1.0,140.9,7.0,6.43,152.0,7.0,6.41,7.0,140.0,50.0,11.59,59.61,123.55,23.64,0.41,13.5,1.0,12.18,112.45,11.97
24.9,3.79,34.7,3.79,1000.0,2.0,1.0,1.0,136.3,7.0,6.42,151.6,7.0,6.4,10.0,140.0,50.0,11.75,114.33,187.44,66.52,0.6,17.6,1.0,12.19,119.24,11.97
41.0,3.78,35.5,3.8,1000.0,2.0,1.0,1.0,141.9,7.0,6.42,144.6,7.0,6.42,10.0,140.0,50.0,11.41,82.84,189.42,27.25,0.6,18.6,1.0,12.25,117.18,11.97
32.8,3.75,39.7,3.75,1000.0,2.0,1.0,1.0,138.8,7.0,6.42,149.7,7.0,6.42,10.0,140.0,50.0,11.85,97.27,211.85,31.54,0.59,13.2,1.0,12.21,118.8,11.97
35.6,3.78,26.7,3.77,700.0,2.0,1.0,1.0,155.2,7.0,6.4,139.3,7.0,6.4,7.0,140.0,50.0,11.72,71.79,134.19,26.31,0.41,13.4,1.0,12.27,115.37,11.97
37.4,3.78,37.1,3.77,1000.0,2.0,1.0,1.0,133.0,7.0,6.42,157.5,7.0,6.43,10.0,140.0,50.0,11.54,83.34,194.5,40.38,0.6,22.9,1.0,12.15,114.69,11.97
31.1,3.78,33.7,3.79,1300.0,2.0,1.0,1.0,152.5,7.0,6.42,139.9,7.0,6.41,13.0,140.0,50.0,11.8,94.76,172.19,24.87,0.22,17.1,1.0,12.33,120.71,11.97
33.6,3.78,39.6,3.78,1300.0,2.0,1.0,1.0,139.6,7.0,6.42,162.1,7.0,6.41,13.0,140.0,50.0,11.79,96.59,180.98,24.32,0.23,12.5,1.0,12.21,122.69,11.97
35.2,3.77,32.7,3.77,1300.0,2.0,1.0,1.0,136.3,7.0,6.42,137.5,7.0,6.42,13.0,140.0,50.0,11.85,68.11,139.36,13.89,0.23,14.3,1.0,12.19,118.72,11.97
49.2,3.77,49.7,3.79,4.0,1.0,1.0,2.0,114.4,8.0,6.64,119.7,8.0,6.61,4.0,140.0,50.0,12.08,89.35,199.04,23.2,0.42,56.4,1.0,12.11,148.46,11.97
43.8,3.78,47.6,3.77,1300.0,2.0,1.0,1.0,147.3,7.0,6.42,147.3,7.0,6.42,13.0,140.0,50.0,11.91,71.43,114.9,18.49,0.23,13.4,1.0,12.24,131.79,11.97
51.9,3.79,50.2,3.77,30.0,1.0,1.0,2.0,94.5,8.0,6.63,106.8,8.0,6.63,3.0,140.0,50.0,11.87,91.32,212.52,26.57,0.55,32.9,2.0,9.59,137.34,11.97
26.7,3.78,38.4,3.79,1300.0,2.0,1.0,1.0,145.5,7.0,6.41,165.4,7.0,6.4,13.0,140.0,50.0,11.81,69.92,123.29,17.07,0.22,12.4,1.0,12.24,118.76,11.97
35.0,3.78,27.4,3.79,700.0,2.0,1.0,1.0,141.9,7.0,6.42,143.6,7.0,6.42,7.0,140.0,50.0,11.54,63.67,136.15,25.13,0.41,19.0,1.0,12.28,113.34,11.97
32.3,3.79,32.3,3.78,1300.0,2.0,1.0,1.0,149.1,7.0,6.41,161.0,7.0,6.41,13.0,140.0,50.0,11.94,75.89,131.84,22.15,0.22,13.3,1.0,12.16,114.1,11.97
36.3,3.77,38.9,3.79,1000.0,2.0,1.0,1.0,122.3,7.0,6.44,161.2,7.0,6.4,10.0,140.0,50.0,11.44,91.5,169.72,22.75,0.59,15.5,1.0,12.21,122.69,11.97
29.3,3.77,42.3,3.77,7.0,2.0,1.0,1.0,148.7,7.0,6.42,146.1,7.0,6.41,7.0,140.0,50.0,11.56,82.01,134.93,22.13,0.41,19.0,1.0,12.2,113.88,11.97
45.8,3.77,33.8,3.78,300.0,1.0,1.0,2.0,113.6,8.0,6.62,115.1,8.0,6.6,3.0,140.0,50.0,11.73,107.42,187.21,45.2,0.55,33.9,2.0,9.7,133.99,11.97
36.0,3.79,43.6,3.76,1100.0,2.0,1.0,1.0,118.0,7.0,6.42,151.5,7.0,6.41,11.0,140.0,50.0,12.05,93.46,203.01,29.33,0.13,11.2,1.0,12.34,121.47,11.97
29.3,3.77,32.8,3.78,1300.0,2.0,1.0,1.0,180.5,7.0,6.44,167.7,7.0,6.41,13.0,140.0,50.0,11.75,87.33,179.03,20.63,0.22,18.2,1.0,12.35,116.42,11.97
45.7,3.78,36.4,3.79,300.0,1.0,1.0,2.0,104.7,8.0,6.62,103.8,8.0,6.61,3.0,140.0,50.0,11.81,115.83,188.63,41.03,0.54,31.9,2.0,9.54,139.5,11.97
39.0,3.76,47.6,3.78,70.0,2.0,1.0,1.0,153.9,7.0,6.4,128.7,7.0,6.42,7.0,140.0,50.0,11.58,70.99,132.24,21.63,0.41,13.5,1.0,12.24,116.78,11.97
31.1,3.81,37.4,3.77,1300.0,2.0,1.0,1.0,146.3,7.0,6.42,120.8,7.0,6.4,13.0,140.0,50.0,11.81,72.45,136.05,14.59,0.22,15.2,1.0,12.24,114.0,11.97
53.0,3.77,42.8,3.78,300.0,1.0,1.0,2.0,116.2,8.0,6.62,110.4,8.0,6.62,3.0,140.0,50.0,11.77,114.26,191.46,36.49,0.54,29.9,2.0,9.55,135.36,11.97
31.9,3.8,34.3,3.79,1300.0,2.0,1.0,1.0,191.6,7.0,6.44,150.6,7.0,6.4,13.0,140.0,50.0,11.88,65.47,107.31,12.99,0.24,13.8,1.0,12.24,128.0,11.97
40.5,3.75,39.0,3.75,700.0,2.0,1.0,1.0,141.7,7.0,6.4,150.6,7.0,6.43,7.0,140.0,50.0,11.7,80.82,136.82,39.11,0.41,11.2,1.0,12.24,112.67,11.97
32.0,3.8,39.0,3.78,1300.0,2.0,1.0,1.0,121.0,7.0,6.41,159.5,7.0,6.42,13.0,140.0,50.0,11.83,65.65,117.09,11.15,0.22,19.9,1.0,12.14,125.21,11.97
52.1,3.79,46.8,3.77,300.0,1.0,1.0,2.0,95.0,8.0,6.62,107.0,8.0,6.6,3.0,150.0,50.0,11.78,111.95,188.96,41.54,0.53,31.9,2.0,9.63,148.99,11.97
37.2,3.76,47.1,3.77,40.0,1.0,1.0,2.0,97.7,8.0,6.62,111.8,8.0,6.6,4.0,140.0,50.0,11.82,68.7,127.93,19.89,0.42,56.9,1.0,12.03,141.81,11.97
29.6,3.78,33.5,3.78,7.0,2.0,1.0,1.0,147.7,7.0,6.42,162.5,7.0,6.41,7.0,140.0,50.0,11.53,77.24,126.55,26.36,0.4,12.8,1.0,12.18,115.25,11.97
44.2,3.75,48.8,3.77,300.0,1.0,1.0,2.0,106.5,8.0,6.62,105.0,8.0,6.6,3.0,140.0,50.0,11.85,88.86,206.62,27.78,0.55,32.1,2.0,9.59,138.56,11.97
39.0,3.76,44.7,3.77,1300.0,2.0,1.0,1.0,162.0,7.0,6.43,129.1,7.0,6.41,13.0,140.0,50.0,11.75,81.87,187.01,18.89,0.22,9.3,1.0,12.27,113.02,11.97
29.3,3.77,42.5,3.79,700.0,2.0,1.0,1.0,139.5,7.0,6.42,164.7,7.0,6.4,7.0,140.0,50.0,11.54,72.69,142.77,50.12,0.41,15.8,1.0,12.17,109.38,11.97
48.9,3.77,36.9,3.78,300.0,1.0,1.0,2.0,93.5,8.0,6.62,96.5,8.0,6.61,3.0,140.0,50.0,11.84,86.08,206.82,17.74,0.55,31.3,2.0,9.56,131.58,11.97
42.4,3.77,35.7,3.78,1300.0,2.0,1.0,1.0,121.0,7.0,6.42,142.3,7.0,6.4,13.0,140.0,50.0,11.94,79.82,141.36,27.38,0.22,16.0,1.0,12.17,117.65,11.97
33.2,3.76,33.7,3.78,1300.0,2.0,1.0,1.0,139.4,7.0,6.42,152.6,7.0,6.41,13.0,140.0,50.0,11.91,71.55,106.75,15.61,0.22,20.8,1.0,12.09,113.74,11.97
36.5,3.81,36.4,3.77,1000.0,2.0,1.0,1.0,130.8,7.0,6.4,134.6,7.0,6.41,10.0,140.0,50.0,11.87,91.29,214.75,32.69,0.59,14.2,1.0,12.28,115.72,11.97
29.4,3.8,29.1,3.77,700.0,2.0,1.0,1.0,149.6,7.0,6.41,145.7,7.0,6.42,7.0,140.0,50.0,11.69,81.71,133.36,44.02,0.41,14.6,1.0,12.18,119.76,11.97
34.4,3.79,40.4,3.77,1300.0,2.0,1.0,1.0,149.3,7.0,6.41,171.2,7.0,6.43,13.0,140.0,50.0,11.7,91.27,194.74,26.45,0.23,15.7,1.0,12.2,121.32,11.97
31.2,3.81,38.8,3.77,700.0,2.0,1.0,1.0,154.3,7.0,6.43,157.0,7.0,6.4,7.0,140.0,50.0,11.59,61.83,135.77,21.39,0.41,14.4,1.0,12.19,114.07,11.97
47.7,3.8,51.6,3.78,300.0,1.0,1.0,2.0,99.5,8.0,6.62,106.8,8.0,6.61,3.0,140.0,50.0,11.71,75.41,129.13,21.95,0.55,33.7,2.0,9.54,141.38,11.97
49.1,3.77,46.4,3.77,3.0,1.0,1.0,2.0,104.9,8.0,6.6,113.8,8.0,6.6,3.0,140.0,50.0,11.52,75.53,100.18,15.23,0.54,33.6,2.0,9.55,138.1,11.97
33.6,3.81,40.4,3.78,1300.0,2.0,1.0,1.0,129.6,7.0,6.42,149.0,7.0,6.43,13.0,140.0,50.0,12.14,69.55,164.49,16.55,0.23,13.1,1.0,12.2,128.8,11.97
29.4,3.81,39.1,3.78,1000.0,2.0,1.0,1.0,173.1,7.0,6.42,140.3,7.0,6.4,10.0,140.0,50.0,11.78,105.97,178.19,64.07,0.56,21.1,1.0,12.12,115.39,11.97
41.8,3.76,43.7,3.77,1300.0,2.0,1.0,1.0,131.7,7.0,6.42,140.5,7.0,6.4,13.0,140.0,50.0,11.65,90.91,194.72,25.04,0.23,14.8,1.0,12.23,116.97,11.97
34.9,3.75,41.4,3.77,700.0,2.0,1.0,1.0,154.1,7.0,6.42,136.1,7.0,6.42,7.0,140.0,50.0,11.59,76.73,133.02,41.51,0.41,12.1,1.0,12.18,116.31,11.97
27.7,3.77,41.1,3.77,700.0,2.0,1.0,1.0,143.2,7.0,6.4,139.3,7.0,6.4,7.0,140.0,50.0,11.59,81.05,132.67,40.09,0.41,13.8,1.0,12.22,114.35,11.97
30.7,3.77,42.2,3.78,1300.0,2.0,1.0,1.0,146.6,7.0,6.42,121.6,7.0,6.41,13.0,140.0,50.0,11.8,106.15,163.82,22.93,0.21,17.2,1.0,12.12,114.95,11.97
35.9,3.77,36.1,3.76,1300.0,2.0,1.0,1.0,127.7,7.0,6.42,157.4,7.0,6.43,13.0,140.0,50.0,11.72,79.61,179.3,21.63,0.22,24.6,1.0,12.03,121.15,11.97
38.5,3.75,48.9,3.79,400.0,1.0,1.0,2.0,114.8,8.0,6.64,127.3,8.0,6.6,4.0,140.0,50.0,12.11,81.26,171.86,21.81,0.42,53.9,1.0,12.1,199.3,4.29
40.8,3.78,52.2,3.78,400.0,1.0,1.0,2.0,110.6,8.0,6.6,117.2,8.0,6.61,4.0,140.0,50.0,11.87,69.57,142.31,14.12,0.42,57.8,1.0,12.06,137.84,11.97
31.4,3.78,43.0,3.78,1300.0,2.0,1.0,1.0,165.7,7.0,6.41,153.4,7.0,6.4,13.0,140.0,50.0,11.76,98.17,194.14,29.84,0.23,18.1,1.0,12.14,115.42,11.97
38.0,3.76,40.2,3.75,300.0,1.0,1.0,2.0,108.9,8.0,6.62,111.3,8.0,6.61,3.0,140.0,50.0,11.73,93.14,180.21,31.65,0.55,34.4,2.0,9.58,137.32,11.97
36.9,3.76,44.4,3.77,300.0,1.0,1.0,2.0,99.6,8.0,6.63,110.1,8.0,6.6,3.0,140.0,50.0,11.72,80.92,205.33,40.19,0.55,30.5,2.0,9.59,138.11,11.97
27.7,3.77,35.1,3.77,1300.0,2.0,1.0,1.0,130.1,7.0,6.41,138.1,7.0,6.41,13.0,140.0,50.0,11.88,77.66,138.52,17.41,0.23,20.6,1.0,12.15,121.39,11.97
37.6,3.76,33.7,3.77,1300.0,2.0,1.0,1.0,138.7,7.0,6.4,135.2,7.0,6.41,13.0,140.0,50.0,11.77,101.68,187.98,32.99,0.23,13.7,1.0,12.23,115.36,11.97
33.4,3.8,37.0,3.79,1000.0,2.0,1.0,1.0,154.2,7.0,6.42,154.2,7.0,6.41,10.0,140.0,50.0,11.51,91.0,198.19,40.07,0.6,42.6,1.0,12.16,121.73,11.97
37.0,3.77,35.3,3.79,300.0,1.0,1.0,2.0,104.3,8.0,6.62,116.5,8.0,6.6,3.0,140.0,50.0,11.86,90.37,208.39,27.3,0.55,28.9,2.0,9.59,127.22,11.97
33.2,3.81,39.5,3.8,1100.0,2.0,1.0,1.0,147.3,7.0,6.42,144.0,7.0,6.42,11.0,140.0,50.0,11.43,65.5,148.31,47.31,0.13,23.6,1.0,12.07,124.36,11.97
32.2,3.76,44.3,3.77,700.0,2.0,1.0,1.0,146.6,7.0,6.42,168.6,7.0,6.42,7.0,140.0,50.0,11.59,63.24,132.81,23.1,0.41,22.1,1.0,12.05,114.92,11.97
41.1,3.79,39.4,3.77,1100.0,2.0,1.0,1.0,133.9,7.0,6.42,166.1,7.0,6.4,11.0,150.0,50.0,11.5,107.99,196.79,43.1,0.11,15.3,1.0,12.13,126.21,11.97
45.1,3.76,27.0,3.78,1000.0,2.0,1.0,1.0,133.1,7.0,6.4,152.4,7.0,6.42,10.0,140.0,50.0,11.76,104.85,187.15,53.1,0.59,15.6,1.0,12.14,124.27,11.97
41.6,3.78,36.8,3.76,700.0,2.0,1.0,1.0,164.6,7.0,6.44,158.1,7.0,6.4,7.0,140.0,50.0,11.69,87.69,139.61,48.09,0.41,13.6,1.0,12.18,111.46,11.97
28.9,3.77,29.6,3.76,1300.0,2.0,1.0,1.0,158.6,7.0,6.4,146.6,7.0,6.42,13.0,140.0,50.0,11.75,85.49,176.66,21.33,0.23,11.4,1.0,12.29,109.71,11.97
41.8,3.77,42.3,3.79,1300.0,2.0,1.0,1.0,148.6,7.0,6.4,167.6,7.0,6.42,13.0,140.0,50.0,11.75,83.22,173.88,22.54,0.23,13.7,1.0,12.19,113.72,11.97
49.0,3.79,38.2,3.76,30.0,1.0,1.0,2.0,104.7,8.0,6.62,110.6,8.0,6.6,3.0,140.0,50.0,11.75,91.92,180.59,30.09,0.55,39.6,2.0,9.64,138.71,11.97
30.2,3.82,41.3,3.79,1300.0,2.0,1.0,1.0,137.0,7.0,6.42,145.3,7.0,6.4,13.0,140.0,50.0,11.9,74.13,137.62,21.27,0.23,15.2,1.0,12.19,132.24,11.97
33.1,3.77,34.5,3.77,1300.0,2.0,1.0,1.0,137.6,7.0,6.42,168.9,7.0,6.42,13.0,140.0,50.0,11.87,88.89,209.89,31.18,0.22,15.5,1.0,12.1,118.35,11.97
31.3,3.81,29.5,3.77,700.0,2.0,1.0,1.0,148.5,7.0,6.4,138.3,7.0,6.42,7.0,140.0,50.0,11.52,67.91,126.4,29.64,0.41,12.1,1.0,12.15,110.95,11.97
43.3,3.78,47.7,3.79,700.0,2.0,1.0,1.0,137.9,7.0,6.41,151.4,7.0,6.42,7.0,140.0,50.0,11.53,62.14,137.08,22.49,0.41,12.7,1.0,12.14,116.0,11.97
32.9,3.78,44.2,3.77,700.0,2.0,1.0,1.0,139.1,7.0,6.4,136.3,7.0,6.4,7.0,140.0,50.0,11.65,76.52,146.51,31.6,0.41,12.4,1.0,12.26,109.26,11.97
31.8,3.78,34.3,3.79,1300.0,2.0,1.0,1.0,133.1,7.0,6.42,145.0,7.0,6.41,13.0,140.0,50.0,11.75,91.85,185.88,23.31,0.23,11.1,1.0,12.16,115.49,11.97
49.5,3.76,38.3,3.79,300.0,1.0,1.0,2.0,95.2,8.0,6.64,111.0,8.0,6.6,3.0,140.0,50.0,11.71,106.0,178.48,55.89,0.55,31.0,2.0,9.57,132.77,11.97
35.2,3.79,41.7,3.77,700.0,2.0,1.0,1.0,171.1,7.0,6.42,154.5,7.0,6.4,7.0,140.0,50.0,11.59,72.02,127.96,23.65,0.41,10.3,1.0,12.26,115.46,11.97
31.1,3.76,42.2,3.79,700.0,2.0,1.0,1.0,138.1,7.0,6.42,131.0,7.0,6.41,7.0,140.0,50.0,11.58,73.61,122.79,27.2,0.41,18.5,1.0,12.15,117.24,11.97
28.0,3.77,32.9,3.79,1300.0,2.0,1.0,1.0,155.2,7.0,6.4,154.9,7.0,6.42,13.0,140.0,50.0,11.74,89.28,190.03,22.27,0.22,13.5,1.0,12.21,112.11,11.97
28.5,3.75,32.2,3.78,1000.0,2.0,1.0,1.0,154.8,7.0,6.44,139.8,7.0,6.42,10.0,140.0,50.0,11.58,80.08,134.25,33.78,0.6,17.2,1.0,12.24,119.88,11.97
30.8,3.8,46.5,3.77,1300.0,2.0,1.0,1.0,131.7,7.0,6.4,148.2,7.0,6.41,13.0,140.0,50.0,11.77,89.43,201.59,27.43,0.23,9.6,1.0,12.3,119.47,11.97
38.8,3.77,41.9,3.79,1000.0,2.0,1.0,1.0,164.4,7.0,6.41,156.3,7.0,6.4,10.0,140.0,50.0,11.46,95.24,183.46,33.87,0.6,17.3,1.0,12.25,119.23,11.97
35.3,3.75,39.7,3.77,3.0,1.0,1.0,2.0,88.2,8.0,6.62,100.6,8.0,6.62,3.0,140.0,50.0,12.3,118.86,185.78,37.02,0.55,33.0,2.0,9.51,130.29,11.97
32.7,3.78,34.2,3.75,70.0,2.0,1.0,1.0,138.8,7.0,6.43,127.9,7.0,6.42,7.0,140.0,50.0,11.57,70.86,136.08,27.04,0.42,13.0,1.0,12.12,116.65,11.97
43.7,3.77,39.9,3.75,1000.0,2.0,1.0,1.0,138.4,7.0,6.42,141.3,7.0,6.41,10.0,140.0,50.0,11.45,89.13,188.81,21.55,0.59,11.2,1.0,12.2,111.17,11.97
31.2,3.78,35.7,3.79,1300.0,2.0,1.0,1.0,131.3,7.0,6.44,130.5,7.0,6.41,13.0,140.0,50.0,11.74,92.67,175.26,25.85,0.23,13.8,1.0,12.33,117.18,11.97
37.3,3.79,39.5,3.76,700.0,2.0,1.0,1.0,166.4,7.0,6.42,148.1,7.0,6.42,7.0,140.0,50.0,11.59,78.72,125.06,35.52,0.41,15.3,1.0,12.18,112.35,11.97
27.9,3.76,38.3,3.79,1300.0,2.0,1.0,1.0,139.9,7.0,6.42,157.1,7.0,6.41,13.0,140.0,50.0,11.75,89.67,195.19,25.71,0.23,15.8,1.0,12.15,120.99,11.97
32.3,3.79,33.9,3.77,700.0,2.0,1.0,1.0,138.9,7.0,6.42,163.1,7.0,6.41,7.0,140.0,50.0,11.67,81.12,143.57,40.72,0.41,13.2,1.0,12.19,113.62,11.97
47.6,3.77,45.6,3.78,400.0,1.0,1.0,2.0,104.9,8.0,6.6,112.6,8.0,6.6,4.0,140.0,50.0,12.08,96.04,176.2,29.34,0.41,66.2,1.0,12.04,143.45,11.97
30.5,3.83,41.6,3.78,1000.0,2.0,1.0,1.0,131.5,7.0,6.4,149.4,7.0,6.41,10.0,140.0,50.0,11.88,98.06,202.58,30.4,0.59,14.7,1.0,12.17,121.65,11.97
47.1,3.77,36.8,3.77,30.0,1.0,1.0,2.0,102.0,8.0,6.64,102.2,8.0,6.6,3.0,140.0,50.0,11.74,94.05,185.31,34.88,0.55,37.1,2.0,9.59,135.43,11.97
35.7,3.78,39.4,3.78,1300.0,2.0,1.0,1.0,148.3,7.0,6.42,163.6,7.0,6.4,13.0,140.0,50.0,11.93,79.99,161.25,26.04,0.23,9.3,1.0,12.17,116.6,11.97
34.7,3.75,42.4,3.77,1000.0,2.0,1.0,1.0,140.5,7.0,6.42,159.7,7.0,6.41,10.0,140.0,50.0,11.6,62.41,138.52,41.56,0.6,11.8,1.0,12.19,116.11,11.97
42.0,3.76,32.5,3.77,700.0,2.0,1.0,1.0,148.9,7.0,6.41,159.3,7.0,6.42,7.0,140.0,50.0,11.57,67.73,135.09,29.01,0.41,15.9,1.0,12.14,112.99,11.97
33.8,3.75,45.3,3.76,1300.0,2.0,1.0,1.0,166.2,7.0,6.4,164.1,7.0,6.42,13.0,140.0,50.0,11.9,73.12,139.99,22.06,0.23,19.9,1.0,12.1,117.39,11.97
48.2,3.81,40.4,3.8,300.0,1.0,1.0,2.0,96.8,8.0,6.62,112.5,8.0,6.61,3.0,140.0,50.0,11.77,103.59,193.92,46.65,0.53,33.1,2.0,9.51,128.51,11.97
38.4,3.79,34.3,3.78,700.0,2.0,1.0,1.0,164.3,7.0,6.42,144.0,7.0,6.42,7.0,140.0,50.0,11.59,77.27,127.38,42.72,0.41,17.4,1.0,12.14,114.61,11.97
42.7,3.79,48.5,3.8,300.0,1.0,1.0,2.0,105.5,8.0,6.62,111.1,8.0,6.6,3.0,140.0,50.0,11.48,89.89,176.27,20.06,0.55,31.8,2.0,9.66,136.28,11.97
34.7,3.78,40.4,3.77,300.0,1.0,1.0,2.0,92.0,8.0,6.62,102.1,8.0,6.61,3.0,150.0,50.0,11.82,116.55,179.81,38.29,0.53,33.1,2.0,9.51,140.33,11.97
43.1,3.75,41.5,3.77,700.0,2.0,1.0,1.0,138.7,7.0,6.4,162.6,7.0,6.43,7.0,140.0,50.0,11.57,68.28,138.96,34.91,0.41,12.7,1.0,12.14,115.5,11.97
46.8,3.79,53.3,3.79,400.0,1.0,1.0,2.0,111.4,8.0,6.62,112.2,8.0,6.61,4.0,140.0,50.0,11.6,76.27,166.09,32.75,0.43,60.7,1.0,12.08,141.78,11.97
47.7,3.77,49.9,3.78,300.0,1.0,1.0,2.0,91.7,8.0,6.63,116.9,8.0,6.6,3.0,140.0,50.0,11.65,72.97,148.77,19.9,0.55,32.7,2.0,9.52,129.25,11.97
37.1,3.76,30.4,3.77,700.0,2.0,1.0,1.0,147.9,7.0,6.43,158.8,7.0,6.4,7.0,140.0,50.0,11.59,69.98,126.58,40.6,0.41,13.3,1.0,12.12,118.16,11.97
39.6,3.78,48.3,3.77,1000.0,2.0,1.0,1.0,147.0,7.0,6.4,142.7,7.0,6.41,10.0,140.0,50.0,11.27,89.61,179.97,53.73,0.6,16.9,1.0,12.13,120.53,11.97
